"OWC","SCCS.ID","minerva_id","eHRAF.Name","PSF.Cluster","EA.ID","General_TL5B_avg_final","Domain_prefix","TL1","TL2","TL3","TL4","TL5","Domain_name","Domain_num","Z_TL1","Z_TL2","Z_TL3","Z_TL4","Z_TL5"
"NG06",127,127,"Ojibwa","42","Na33",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"NG06",127,127,"Ojibwa","42","Na33",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"NA07",130,130,"Eyak",NA,"Nb05",2.5,"General",3,2,2,3,2.5,"law",1,0.0547954435691525,-1.41854262820661,-0.537096652419888,-0.15337930918522,-0.613820589080111
"NA07",130,130,"Eyak",NA,"Nb05",2.5,"Soc",3,2,NA,NA,3,"social",2,0.0547954435691525,-1.41854262820661,NA,NA,0.017651381865001
"NA07",130,130,"Eyak",NA,"Nb05",2.5,"Gender",3,NA,NA,NA,3,"gender",3,0.0547954435691525,NA,NA,NA,0.017651381865001
"NA07",130,130,"Eyak",NA,"Nb05",2.5,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"NA07",130,130,"Eyak",NA,"Nb05",2.5,"Sex",4,2,NA,NA,NA,"sex",5,1.30568787722175,-1.41854262820661,NA,NA,NA
"NA07",130,130,"Eyak",NA,"Nb05",2.5,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"NE09",131,131,"Haida",NA,"Nb01",3.125,"General",3.5,3.625,3.125,3.125,3.25,"law",1,0.680241660395452,0.510511982320037,-0.0947691924997893,-0.104456598496831,0.333387367337557
"NE09",131,131,"Haida",NA,"Nb01",3.125,"Soc",3.125,NA,NA,NA,3.125,"social",2,0.211156997775727,NA,NA,NA,0.175519374601279
"NE09",131,131,"Haida",NA,"Nb01",3.125,"Gender",2.125,1.5,2,NA,2.125,"gender",3,-1.03973543587687,-2.01209789298404,-0.537096652419888,NA,-1.08742456728894
"NE09",131,131,"Haida",NA,"Nb01",3.125,"Mar",3.125,3,3,3,3.125,"marriage",4,0.211156997775727,-0.23143209865175,-0.143916688046467,-0.15337930918522,0.175519374601279
"NE09",131,131,"Haida",NA,"Nb01",3.125,"Sex",3,3,3,3,3,"sex",5,0.0547954435691525,-0.23143209865175,-0.143916688046467,-0.15337930918522,0.017651381865001
"NE09",131,131,"Haida",NA,"Nb01",3.125,"FM",4,NA,NA,4,4,"funeral",6,1.30568787722175,NA,NA,0.238002376321892,1.28059532375522
"NE06",132,132,"Nuxalk",NA,"Nb09",3,"General",3.25,3.75,3.25,4,3.75,"law",1,0.367518551982302,0.658900798514394,-0.0456216969531117,0.238002376321892,0.964859338282669
"NE06",132,132,"Nuxalk",NA,"Nb09",3,"Soc",3.25,4,4,4,4,"social",2,0.367518551982302,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"NE06",132,132,"Nuxalk",NA,"Nb09",3,"Gender",2.75,4,3,NA,2.75,"gender",3,-0.257927664843997,0.955678430903108,-0.143916688046467,NA,-0.298084603607555
"NE06",132,132,"Nuxalk",NA,"Nb09",3,"Mar",2.75,3,3,2.25,2.25,"marriage",4,-0.257927664843997,-0.23143209865175,-0.143916688046467,-0.446915573315554,-0.929556574552667
"NE06",132,132,"Nuxalk",NA,"Nb09",3,"Sex",3.75,3,3.25,2.25,3,"sex",5,0.992964768808601,-0.23143209865175,-0.0456216969531117,-0.446915573315554,0.017651381865001
"NE06",132,132,"Nuxalk",NA,"Nb09",3,"FM",3.25,4,4,4,4,"funeral",6,0.367518551982302,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"NS18",135,135,"Pomo",NA,"Nc18",3.25,"General",3.125,4,3.875,3.75,3.5,"law",1,0.211156997775727,0.955678430903108,0.200115780780277,0.140156954945114,0.649123352810113
"NS18",135,135,"Pomo",NA,"Nc18",3.25,"Soc",3.75,2,2.875,3,3,"social",2,0.992964768808601,-1.41854262820661,-0.193064183593145,-0.15337930918522,0.017651381865001
"NS18",135,135,"Pomo",NA,"Nc18",3.25,"Gender",3.25,NA,NA,4,3.25,"gender",3,0.367518551982302,NA,NA,0.238002376321892,0.333387367337557
"NS18",135,135,"Pomo",NA,"Nc18",3.25,"Mar",2.5,NA,NA,4,3,"marriage",4,-0.570650773257147,NA,NA,0.238002376321892,0.017651381865001
"NS18",135,135,"Pomo",NA,"Nc18",3.25,"Sex",2.875,3,3,3,3,"sex",5,-0.101566110637422,-0.23143209865175,-0.143916688046467,-0.15337930918522,0.017651381865001
"NS18",135,135,"Pomo",NA,"Nc18",3.25,"FM",3.875,4,3.75,4,4,"funeral",6,1.14932632301518,0.955678430903108,0.150968285233599,0.238002376321892,1.28059532375522
"NS29",136,136,"Yokuts",NA,"Nc24",2.75,"General",2.75,3.375,4,3.5,3,"law",1,-0.257927664843997,0.213734349931322,0.249263276326954,0.0423115335683364,0.017651381865001
"NS29",136,136,"Yokuts",NA,"Nc24",2.75,"Soc",2.75,NA,2.25,4,2.75,"social",2,-0.257927664843997,NA,-0.438801661326533,0.238002376321892,-0.298084603607555
"NS29",136,136,"Yokuts",NA,"Nc24",2.75,"Gender",3.125,NA,NA,3,3,"gender",3,0.211156997775727,NA,NA,-0.15337930918522,0.017651381865001
"NS29",136,136,"Yokuts",NA,"Nc24",2.75,"Mar",2.875,1.5,3.125,3,2.875,"marriage",4,-0.101566110637422,-2.01209789298404,-0.0947691924997893,-0.15337930918522,-0.140216610871277
"NS29",136,136,"Yokuts",NA,"Nc24",2.75,"Sex",2.75,2,3,2.875,2.75,"sex",5,-0.257927664843997,-1.41854262820661,-0.143916688046467,-0.202302019873609,-0.298084603607555
"NS29",136,136,"Yokuts",NA,"Nc24",2.75,"FM",3.375,NA,4,4,3.75,"funeral",6,0.523880106188877,NA,0.249263276326954,0.238002376321892,0.964859338282669
"NR10",138,138,"Klamath","44","Nc08",NA,"General",NA,NA,NA,NA,NA,"law",1,NA,NA,NA,NA,NA
"NR10",138,138,"Klamath","44","Nc08",NA,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"NR10",138,138,"Klamath","44","Nc08",NA,"Gender",NA,NA,NA,NA,NA,"gender",3,NA,NA,NA,NA,NA
"NR10",138,138,"Klamath","44","Nc08",NA,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"NR10",138,138,"Klamath","44","Nc08",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"NR10",138,138,"Klamath","44","Nc08",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"NQ14",141,141,"Hidatsa",NA,"Ne15",1.25,"General",2,1.25,1.75,3,2,"law",1,-1.19609699008345,-2.30887552537275,-0.635391643513243,-0.15337930918522,-1.24529256002522
"NQ14",141,141,"Hidatsa",NA,"Ne15",1.25,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"NQ14",141,141,"Hidatsa",NA,"Ne15",1.25,"Gender",1.75,NA,NA,NA,1.75,"gender",3,-1.5088200984966,NA,NA,NA,-1.56102854549778
"NQ14",141,141,"Hidatsa",NA,"Ne15",1.25,"Mar",1.25,1,1,NA,1.25,"marriage",4,-2.1342663153229,-2.60565315776147,-0.930276616793309,NA,-2.19250051644289
"NQ14",141,141,"Hidatsa",NA,"Ne15",1.25,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"NQ14",141,141,"Hidatsa",NA,"Ne15",1.25,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"NQ18",142,142,"Pawnee","46","Nf06",2.25,"General",2.25,2.25,2.75,4,2.75,"law",1,-0.883373881670296,-1.12176499581789,-0.242211679139822,0.238002376321892,-0.298084603607555
"NQ18",142,142,"Pawnee","46","Nf06",2.25,"Soc",2.25,NA,NA,NA,2.25,"social",2,-0.883373881670296,NA,NA,NA,-0.929556574552667
"NQ18",142,142,"Pawnee","46","Nf06",2.25,"Gender",2.25,NA,NA,NA,2.25,"gender",3,-0.883373881670296,NA,NA,NA,-0.929556574552667
"NQ18",142,142,"Pawnee","46","Nf06",2.25,"Mar",2.25,NA,NA,2,2.25,"marriage",4,-0.883373881670296,NA,NA,-0.544760994692332,-0.929556574552667
"NQ18",142,142,"Pawnee","46","Nf06",2.25,"Sex",3.25,2.75,NA,NA,3,"sex",5,0.367518551982302,-0.528209731040464,NA,NA,0.017651381865001
"NQ18",142,142,"Pawnee","46","Nf06",2.25,"FM",1.25,NA,NA,NA,NA,"funeral",6,-2.1342663153229,NA,NA,NA,NA
"NG05",144,144,"Huron/Wendat",NA,"Ng01",2,"General",2.25,2,3,2,2.25,"law",1,-0.883373881670296,-1.41854262820661,-0.143916688046467,-0.544760994692332,-0.929556574552667
"NG05",144,144,"Huron/Wendat",NA,"Ng01",2,"Soc",1.25,NA,NA,NA,1.25,"social",2,-2.1342663153229,NA,NA,NA,-2.19250051644289
"NG05",144,144,"Huron/Wendat",NA,"Ng01",2,"Gender",2,NA,NA,NA,2,"gender",3,-1.19609699008345,NA,NA,NA,-1.24529256002522
"NG05",144,144,"Huron/Wendat",NA,"Ng01",2,"Mar",2.25,NA,NA,NA,2.25,"marriage",4,-0.883373881670296,NA,NA,NA,-0.929556574552667
"NG05",144,144,"Huron/Wendat",NA,"Ng01",2,"Sex",1,NA,NA,NA,1,"sex",5,-2.44698942373604,NA,NA,NA,-2.50823650191545
"NG05",144,144,"Huron/Wendat",NA,"Ng01",2,"FM",3.75,NA,NA,NA,3.75,"funeral",6,0.992964768808601,NA,NA,NA,0.964859338282669
"NT14",150,150,"Havasupai",NA,"Nd03",1.75,"General",1.25,1.25,2,2,1.25,"law",1,-2.1342663153229,-2.30887552537275,-0.537096652419888,-0.544760994692332,-2.19250051644289
"NT14",150,150,"Havasupai",NA,"Nd03",1.75,"Soc",1.25,2,2,NA,1.25,"social",2,-2.1342663153229,-1.41854262820661,-0.537096652419888,NA,-2.19250051644289
"NT14",150,150,"Havasupai",NA,"Nd03",1.75,"Gender",2.75,2,2.75,3,3,"gender",3,-0.257927664843997,-1.41854262820661,-0.242211679139822,-0.15337930918522,0.017651381865001
"NT14",150,150,"Havasupai",NA,"Nd03",1.75,"Mar",1.75,1.75,2,2.75,1.75,"marriage",4,-1.5088200984966,-1.71532026059532,-0.537096652419888,-0.251224730561998,-1.56102854549778
"NT14",150,150,"Havasupai",NA,"Nd03",1.75,"Sex",2.833333333,2.75,2.75,2,2.75,"sex",5,-0.153686629123245,-0.528209731040464,-0.242211679139822,-0.544760994692332,-0.298084603607555
"NT14",150,150,"Havasupai",NA,"Nd03",1.75,"FM",1.75,NA,NA,NA,1.75,"funeral",6,-1.5088200984966,NA,NA,NA,-1.56102854549778
"NU79",151,151,"O'odham",NA,"Ni02",2.25,"General",NA,3,3,4,3.75,"law",1,NA,-0.23143209865175,-0.143916688046467,0.238002376321892,0.964859338282669
"NU79",151,151,"O'odham",NA,"Ni02",2.25,"Soc",3,1,NA,NA,2,"social",2,0.0547954435691525,-2.60565315776147,NA,NA,-1.24529256002522
"NU79",151,151,"O'odham",NA,"Ni02",2.25,"Gender",3,3,NA,NA,2,"gender",3,0.0547954435691525,-0.23143209865175,NA,NA,-1.24529256002522
"NU79",151,151,"O'odham",NA,"Ni02",2.25,"Mar",3,3,3,NA,3,"marriage",4,0.0547954435691525,-0.23143209865175,-0.143916688046467,NA,0.017651381865001
"NU79",151,151,"O'odham",NA,"Ni02",2.25,"Sex",2,3,4,NA,2,"sex",5,-1.19609699008345,-0.23143209865175,0.249263276326954,NA,-1.24529256002522
"NU79",151,151,"O'odham",NA,"Ni02",2.25,"FM",3,NA,NA,NA,3,"funeral",6,0.0547954435691525,NA,NA,NA,0.017651381865001
"NU30",154,154,"Popoluca",NA,"Nj03",3.25,"General",3.25,3.75,3.75,2.75,3.25,"law",1,0.367518551982302,0.658900798514394,0.150968285233599,-0.251224730561998,0.333387367337557
"NU30",154,154,"Popoluca",NA,"Nj03",3.25,"Soc",3,NA,NA,NA,NA,"social",2,0.0547954435691525,NA,NA,NA,NA
"NU30",154,154,"Popoluca",NA,"Nj03",3.25,"Gender",3,3,4,3,3,"gender",3,0.0547954435691525,-0.23143209865175,0.249263276326954,-0.15337930918522,0.017651381865001
"NU30",154,154,"Popoluca",NA,"Nj03",3.25,"Mar",3.25,NA,NA,NA,3,"marriage",4,0.367518551982302,NA,NA,NA,0.017651381865001
"NU30",154,154,"Popoluca",NA,"Nj03",3.25,"Sex",3.75,3.75,3.75,2.75,3.75,"sex",5,0.992964768808601,0.658900798514394,0.150968285233599,-0.251224730561998,0.964859338282669
"NU30",154,154,"Popoluca",NA,"Nj03",3.25,"FM",4,NA,NA,NA,4,"funeral",6,1.30568787722175,NA,NA,NA,1.28059532375522
"SA15",156,156,"Miskito",NA,"Sa09",3,"General",3.25,3.625,3.5,NA,3.125,"law",1,0.367518551982302,0.510511982320037,0.0526732941402436,NA,0.175519374601279
"SA15",156,156,"Miskito",NA,"Sa09",3,"Soc",1.625,1,1.5,NA,1.125,"social",2,-1.66518165270317,-2.60565315776147,-0.733686634606599,NA,-2.35036850917917
"SA15",156,156,"Miskito",NA,"Sa09",3,"Gender",3.875,3.5,3.25,NA,3.5,"gender",3,1.14932632301518,0.362123166125679,-0.0456216969531117,NA,0.649123352810113
"SA15",156,156,"Miskito",NA,"Sa09",3,"Mar",3,NA,3.25,NA,3,"marriage",4,0.0547954435691525,NA,-0.0456216969531117,NA,0.017651381865001
"SA15",156,156,"Miskito",NA,"Sa09",3,"Sex",4,NA,4,NA,NA,"sex",5,1.30568787722175,NA,0.249263276326954,NA,NA
"SA15",156,156,"Miskito",NA,"Sa09",3,"FM",3.875,NA,NA,NA,3.625,"funeral",6,1.14932632301518,NA,NA,NA,0.806991345546391
"SB05",158,158,"Kuna","51","Sa01",3.75,"General",3.625,4,3.75,3,3.875,"law",1,0.836603214602027,0.955678430903108,0.150968285233599,-0.15337930918522,1.12272733101895
"SB05",158,158,"Kuna","51","Sa01",3.75,"Soc",3.875,NA,NA,3.875,3.875,"social",2,1.14932632301518,NA,NA,0.189079665633503,1.12272733101895
"SB05",158,158,"Kuna","51","Sa01",3.75,"Gender",3.375,NA,4,NA,3.5,"gender",3,0.523880106188877,NA,0.249263276326954,NA,0.649123352810113
"SB05",158,158,"Kuna","51","Sa01",3.75,"Mar",3.5,3,3.5,3.5,3.5,"marriage",4,0.680241660395452,-0.23143209865175,0.0526732941402436,0.0423115335683364,0.649123352810113
"SB05",158,158,"Kuna","51","Sa01",3.75,"Sex",3.75,3.375,3.875,3,3.75,"sex",5,0.992964768808601,0.213734349931322,0.200115780780277,-0.15337930918522,0.964859338282669
"SB05",158,158,"Kuna","51","Sa01",3.75,"FM",4,NA,NA,4,4,"funeral",6,1.30568787722175,NA,NA,0.238002376321892,1.28059532375522
"SC13",159,159,"Goajiro",NA,"Sb06",NA,"General",3.75,4,4,3.75,3.75,"law",1,0.992964768808601,0.955678430903108,0.249263276326954,0.140156954945114,0.964859338282669
"SC13",159,159,"Goajiro",NA,"Sb06",NA,"Soc",NA,NA,NA,NA,NA,"social",2,NA,NA,NA,NA,NA
"SC13",159,159,"Goajiro",NA,"Sb06",NA,"Gender",NA,NA,NA,NA,NA,"gender",3,NA,NA,NA,NA,NA
"SC13",159,159,"Goajiro",NA,"Sb06",NA,"Mar",NA,NA,NA,NA,NA,"marriage",4,NA,NA,NA,NA,NA
"SC13",159,159,"Goajiro",NA,"Sb06",NA,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"SC13",159,159,"Goajiro",NA,"Sb06",NA,"FM",NA,NA,NA,NA,NA,"funeral",6,NA,NA,NA,NA,NA
"SV03",160,160,"Haitians",NA,"Sb09",3.75,"General",3.75,4,4,4,4,"law",1,0.992964768808601,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"SV03",160,160,"Haitians",NA,"Sb09",3.75,"Soc",3.75,4,4,NA,4,"social",2,0.992964768808601,0.955678430903108,0.249263276326954,NA,1.28059532375522
"SV03",160,160,"Haitians",NA,"Sb09",3.75,"Gender",3,NA,NA,NA,3,"gender",3,0.0547954435691525,NA,NA,NA,0.017651381865001
"SV03",160,160,"Haitians",NA,"Sb09",3.75,"Mar",2.75,4,3,NA,3,"marriage",4,-0.257927664843997,0.955678430903108,-0.143916688046467,NA,0.017651381865001
"SV03",160,160,"Haitians",NA,"Sb09",3.75,"Sex",2.75,3.25,4,1,2.25,"sex",5,-0.257927664843997,0.0653455337369648,0.249263276326954,-0.936142680199444,-0.929556574552667
"SV03",160,160,"Haitians",NA,"Sb09",3.75,"FM",4,4,4,4,4,"funeral",6,1.30568787722175,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"SS18",162,162,"Warao",NA,"Sc01",1.75,"General",2.875,3.5,4,1.5,2.125,"law",1,-0.101566110637422,0.362123166125679,0.249263276326954,-0.740451837445888,-1.08742456728894
"SS18",162,162,"Warao",NA,"Sc01",1.75,"Soc",1,1.5,1,NA,1,"social",2,-2.44698942373604,-2.01209789298404,-0.930276616793309,NA,-2.50823650191545
"SS18",162,162,"Warao",NA,"Sc01",1.75,"Gender",1.75,NA,NA,2.25,2,"gender",3,-1.5088200984966,NA,NA,-0.446915573315554,-1.24529256002522
"SS18",162,162,"Warao",NA,"Sc01",1.75,"Mar",2.375,3,3,NA,2.375,"marriage",4,-0.727012327463722,-0.23143209865175,-0.143916688046467,NA,-0.771688581816389
"SS18",162,162,"Warao",NA,"Sc01",1.75,"Sex",2,3.625,3.625,2,2,"sex",5,-1.19609699008345,0.510511982320037,0.101820789686921,-0.544760994692332,-1.24529256002522
"SS18",162,162,"Warao",NA,"Sc01",1.75,"FM",2.5,NA,NA,3.25,2.5,"funeral",6,-0.570650773257147,NA,NA,-0.0555338878084417,-0.613820589080111
"SQ18",163,163,"Yanoama","60","Sd09",2.25,"General",2,3,4,2,2.125,"law",1,-1.19609699008345,-0.23143209865175,0.249263276326954,-0.544760994692332,-1.08742456728894
"SQ18",163,163,"Yanoama","60","Sd09",2.25,"Soc",3.125,2.75,NA,NA,3,"social",2,0.211156997775727,-0.528209731040464,NA,NA,0.017651381865001
"SQ18",163,163,"Yanoama","60","Sd09",2.25,"Gender",3.875,4,4,NA,4,"gender",3,1.14932632301518,0.955678430903108,0.249263276326954,NA,1.28059532375522
"SQ18",163,163,"Yanoama","60","Sd09",2.25,"Mar",2.125,3,4,2,2.625,"marriage",4,-1.03973543587687,-0.23143209865175,0.249263276326954,-0.544760994692332,-0.455952596343833
"SQ18",163,163,"Yanoama","60","Sd09",2.25,"Sex",2.75,2.875,3.375,2,2.875,"sex",5,-0.257927664843997,-0.379820914846107,0.00352579859356598,-0.544760994692332,-0.140216610871277
"SQ18",163,163,"Yanoama","60","Sd09",2.25,"FM",3.5,NA,4,NA,3.625,"funeral",6,0.680241660395452,NA,0.249263276326954,NA,0.806991345546391
"SR09",164,164,"Barama River Carib",NA,"Sc03",2.125,"General",2.125,2.375,3.5,3,2.875,"law",1,-1.03973543587687,-0.973376179623536,0.0526732941402436,-0.15337930918522,-0.140216610871277
"SR09",164,164,"Barama River Carib",NA,"Sc03",2.125,"Soc",2.125,NA,1.5,NA,NA,"social",2,-1.03973543587687,NA,-0.733686634606599,NA,NA
"SR09",164,164,"Barama River Carib",NA,"Sc03",2.125,"Gender",2.625,NA,NA,NA,2.25,"gender",3,-0.414289219050572,NA,NA,NA,-0.929556574552667
"SR09",164,164,"Barama River Carib",NA,"Sc03",2.125,"Mar",2.125,3,3.25,NA,2.375,"marriage",4,-1.03973543587687,-0.23143209865175,-0.0456216969531117,NA,-0.771688581816389
"SR09",164,164,"Barama River Carib",NA,"Sc03",2.125,"Sex",2,3.5,3.875,3,3,"sex",5,-1.19609699008345,0.362123166125679,0.200115780780277,-0.15337930918522,0.017651381865001
"SR09",164,164,"Barama River Carib",NA,"Sc03",2.125,"FM",2.5,3.625,2.625,2.25,2.5,"funeral",6,-0.570650773257147,0.510511982320037,-0.2913591746865,-0.446915573315554,-0.613820589080111
"SR15",165,165,"Saramaka","59","Sc06",3.75,"General",4,3.75,3.75,NA,4,"law",1,1.30568787722175,0.658900798514394,0.150968285233599,NA,1.28059532375522
"SR15",165,165,"Saramaka","59","Sc06",3.75,"Soc",2.75,NA,NA,NA,2.75,"social",2,-0.257927664843997,NA,NA,NA,-0.298084603607555
"SR15",165,165,"Saramaka","59","Sc06",3.75,"Gender",2.75,3,3,4,3,"gender",3,-0.257927664843997,-0.23143209865175,-0.143916688046467,0.238002376321892,0.017651381865001
"SR15",165,165,"Saramaka","59","Sc06",3.75,"Mar",2.75,4,4,NA,3,"marriage",4,-0.257927664843997,0.955678430903108,0.249263276326954,NA,0.017651381865001
"SR15",165,165,"Saramaka","59","Sc06",3.75,"Sex",3,4,3,NA,3,"sex",5,0.0547954435691525,0.955678430903108,-0.143916688046467,NA,0.017651381865001
"SR15",165,165,"Saramaka","59","Sc06",3.75,"FM",4,4,4,NA,4,"funeral",6,1.30568787722175,0.955678430903108,0.249263276326954,NA,1.28059532375522
"SQ19",167,167,"Tukano","58","Se12",2.75,"General",2.75,2.125,2.875,3.375,2.75,"law",1,-0.257927664843997,-1.27015381201225,-0.193064183593145,-0.00661117712005266,-0.298084603607555
"SQ19",167,167,"Tukano","58","Se12",2.75,"Soc",2.875,1,2.125,3.625,2.625,"social",2,-0.101566110637422,-2.60565315776147,-0.48794915687321,0.0912342442567254,-0.455952596343833
"SQ19",167,167,"Tukano","58","Se12",2.75,"Gender",3.125,2.5,3,3.5,3.125,"gender",3,0.211156997775727,-0.824987363429179,-0.143916688046467,0.0423115335683364,0.175519374601279
"SQ19",167,167,"Tukano","58","Se12",2.75,"Mar",3.125,2,1.875,3.5,3,"marriage",4,0.211156997775727,-1.41854262820661,-0.586244147966566,0.0423115335683364,0.017651381865001
"SQ19",167,167,"Tukano","58","Se12",2.75,"Sex",3,2,2.875,3.125,2.875,"sex",5,0.0547954435691525,-1.41854262820661,-0.193064183593145,-0.104456598496831,-0.140216610871277
"SQ19",167,167,"Tukano","58","Se12",2.75,"FM",3.5,NA,NA,4,4,"funeral",6,0.680241660395452,NA,NA,0.238002376321892,1.28059532375522
"SD06",168,168,"Chachi",NA,"Sf03",4,"General",3.75,4,3.75,4,3.875,"law",1,0.992964768808601,0.955678430903108,0.150968285233599,0.238002376321892,1.12272733101895
"SD06",168,168,"Chachi",NA,"Sf03",4,"Soc",3.125,NA,NA,4,3.25,"social",2,0.211156997775727,NA,NA,0.238002376321892,0.333387367337557
"SD06",168,168,"Chachi",NA,"Sf03",4,"Gender",3.875,NA,NA,3.875,3.875,"gender",3,1.14932632301518,NA,NA,0.189079665633503,1.12272733101895
"SD06",168,168,"Chachi",NA,"Sf03",4,"Mar",4,4,4,4,4,"marriage",4,1.30568787722175,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"SD06",168,168,"Chachi",NA,"Sf03",4,"Sex",4,4,4,4,4,"sex",5,1.30568787722175,0.955678430903108,0.249263276326954,0.238002376321892,1.28059532375522
"SD06",168,168,"Chachi",NA,"Sf03",4,"FM",3.875,4,3,4,4,"funeral",6,1.14932632301518,0.955678430903108,-0.143916688046467,0.238002376321892,1.28059532375522
"SF05",172,172,"Aymara","53","Sf02",3,"General",3.75,3.75,3.25,2,3.75,"law",1,0.992964768808601,0.658900798514394,-0.0456216969531117,-0.544760994692332,0.964859338282669
"SF05",172,172,"Aymara","53","Sf02",3,"Soc",3.75,4,4,2.25,3.75,"social",2,0.992964768808601,0.955678430903108,0.249263276326954,-0.446915573315554,0.964859338282669
"SF05",172,172,"Aymara","53","Sf02",3,"Gender",3,NA,NA,NA,3,"gender",3,0.0547954435691525,NA,NA,NA,0.017651381865001
"SF05",172,172,"Aymara","53","Sf02",3,"Mar",1.25,NA,NA,2,1.75,"marriage",4,-2.1342663153229,NA,NA,-0.544760994692332,-1.56102854549778
"SF05",172,172,"Aymara","53","Sf02",3,"Sex",2,3,3.25,NA,2.25,"sex",5,-1.19609699008345,-0.23143209865175,-0.0456216969531117,NA,-0.929556574552667
"SF05",172,172,"Aymara","53","Sf02",3,"FM",3.25,4,4,NA,3.25,"funeral",6,0.367518551982302,0.955678430903108,0.249263276326954,NA,0.333387367337557
"SF21",173,173,"Sirionó",NA,"Se01",NA,"General",1,1,2,1,1,"law",1,-2.44698942373604,-2.60565315776147,-0.537096652419888,-0.936142680199444,-2.50823650191545
"SF21",173,173,"Sirionó",NA,"Se01",NA,"Soc",2,1,1,1,1,"social",2,-1.19609699008345,-2.60565315776147,-0.930276616793309,-0.936142680199444,-2.50823650191545
"SF21",173,173,"Sirionó",NA,"Se01",NA,"Gender",3,1,NA,NA,2,"gender",3,0.0547954435691525,-2.60565315776147,NA,NA,-1.24529256002522
"SF21",173,173,"Sirionó",NA,"Se01",NA,"Mar",2,2,1,1,2,"marriage",4,-1.19609699008345,-1.41854262820661,-0.930276616793309,-0.936142680199444,-1.24529256002522
"SF21",173,173,"Sirionó",NA,"Se01",NA,"Sex",2,2,NA,3,2,"sex",5,-1.19609699008345,-1.41854262820661,NA,-0.15337930918522,-1.24529256002522
"SF21",173,173,"Sirionó",NA,"Se01",NA,"FM",3,NA,NA,NA,3,"funeral",6,0.0547954435691525,NA,NA,NA,0.017651381865001
"SP26",179,179,"Xavante",NA,"Sj11",1.875,"General",1.875,1,1.875,2,1.875,"law",1,-1.35245854429002,-2.60565315776147,-0.586244147966566,-0.544760994692332,-1.4031605527615
"SP26",179,179,"Xavante",NA,"Sj11",1.875,"Soc",1.25,1,1,1,1,"social",2,-2.1342663153229,-2.60565315776147,-0.930276616793309,-0.936142680199444,-2.50823650191545
"SP26",179,179,"Xavante",NA,"Sj11",1.875,"Gender",2.25,NA,NA,3,2.25,"gender",3,-0.883373881670296,NA,NA,-0.15337930918522,-0.929556574552667
"SP26",179,179,"Xavante",NA,"Sj11",1.875,"Mar",2.25,NA,1,2.5,2.25,"marriage",4,-0.883373881670296,NA,-0.930276616793309,-0.349070151938776,-0.929556574552667
"SP26",179,179,"Xavante",NA,"Sj11",1.875,"Sex",2.5,2,2.125,3,2.125,"sex",5,-0.570650773257147,-1.41854262820661,-0.48794915687321,-0.15337930918522,-1.08742456728894
"SP26",179,179,"Xavante",NA,"Sj11",1.875,"FM",2.75,1,1,4,2.5,"funeral",6,-0.257927664843997,-2.60565315776147,-0.930276616793309,0.238002376321892,-0.613820589080111
"SM04",181,181,"Guaraní","56","Sj10",3,"General",2.875,NA,3.125,NA,2.875,"law",1,-0.101566110637422,NA,-0.0947691924997893,NA,-0.140216610871277
"SM04",181,181,"Guaraní","56","Sj10",3,"Soc",3,NA,3.25,NA,3.125,"social",2,0.0547954435691525,NA,-0.0456216969531117,NA,0.175519374601279
"SM04",181,181,"Guaraní","56","Sj10",3,"Gender",3,NA,NA,NA,3,"gender",3,0.0547954435691525,NA,NA,NA,0.017651381865001
"SM04",181,181,"Guaraní","56","Sj10",3,"Mar",3,NA,NA,3,3,"marriage",4,0.0547954435691525,NA,NA,-0.15337930918522,0.017651381865001
"SM04",181,181,"Guaraní","56","Sj10",3,"Sex",NA,NA,NA,NA,NA,"sex",5,NA,NA,NA,NA,NA
"SM04",181,181,"Guaraní","56","Sj10",3,"FM",3,NA,NA,NA,3,"funeral",6,0.0547954435691525,NA,NA,NA,0.017651381865001
"SK15",182,182,"Enxet and Enlhet",NA,"Sh09",2,"General",2.25,3.25,4,2,2.25,"law",1,-0.883373881670296,0.0653455337369648,0.249263276326954,-0.544760994692332,-0.929556574552667
