"sccsn","socname","Family","General_TL5_Final","Soc_TL5_Final","Gender_TL5_Final","Mar_TL5_Final","Sex_TL5_Final","FM_TL5_Final","latitude","longitude","Elevation","v84","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v237","v238","v238.1","v238.2","v699","v761","v773","v774","v787","v789","v835","v861","v1253_rec","v1254_rec","v1255_rec","v1256_rec","v1257_rec","v1258_rec","v1259_rec","v1265","v1267","v1720_poppress","Adult.Mobility","Contact.OtherSocieties","extfreq","intfreq","oth","ovfreq","fam","chrs","PatriDescent","MatriDescent","Predom_MultiplePatterns","Predom_A","Predom_M","Predom_P","P_M","Predom_M_12_0","MatrilinealDes_Copy","Predom_P_12_0","Predom_Bilocal","LocalizedKin","subsistence","agriculture","horticulture","huntergatherer","pastoralism","other","pathogensum","pathogendummy","Zpathogensum","Zpathogendummy","v774_rev","v773_rev","Zv773_rev","Zv774_rev","extfreq_rec","Zextfreq_rec","intfreq_rec","Zintfreq_rec","v1265_dum","Zfam","Zchrs","Zv1265_dum","Zv1267","famine_index","Zoth","Zv1720_poppress","v151_2","v153_2","v155_2","complexity","Res_Hetero","mobility","contact2","v761_rev","Zv761","Zv761_rev","Zv238_rec","polygamy","threat_fam","threat_path","id","Domain","TL1","Law","Socialization","Gender","Marriage","Sexuality","Funerals","ZTL1"
26,"Hausa","Afro-Asiatic",3.875,,3.875,3.375,3.625,,10.5,7.5,656.931444,4,5,5,5,5,4,2,3,4,5,5,4,4,4,4,,2,2,1,1,1,4,4,1,1,1,1,1,1,1,4,3,0,-0.327403329,-0.861996448,4.5,4.5,4,4.5,4,2,1,0,0,0,0,2,1,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,3,0.3515252950747,0.809916540076,4.5,1.03588185035747,4.5,1.19542692662919,1,2.0382510985233,0.490161270012419,0.582575265003535,-0.174712111003858,0.734068880633849,1.15628513392886,-0.563830877642601,4,2,2,0.977091522099539,0,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,1.78352246438119,1,0.442174378973371,0.95373730896641,26,6,,0,0,0,0,0,1,
27,"Massa (Masa)","Afro-Asiatic",,,,,,,10.5,15.5,331.5446465,3,1,5,5,3,4,1,1,4,2,1,1,2,2,2,3,,,,,,1,4,1,1,1,1,1,1,1,4,4,,,,5,8,2,5,3,1,1,0,0,0,0,2,1,0,0,1,0,1,,,,,,,7,1,1.69977009174853,0.463170239634852,,,,,5,1.33602447492013,,,1,1.0298531866223,-0.721473330018279,0.582575265003535,0.790802186649041,0.420439327064149,-0.563808453733909,,4,2,1,-0.145826992127303,0,,,,,,-0.557350770119123,1,-0.0716845633348799,1.69977009174853,27,1,,1,0,0,0,0,0,
27,"Massa (Masa)","Afro-Asiatic",,,,,,,10.5,15.5,331.5446465,3,1,5,5,3,4,1,1,4,2,1,1,2,2,2,3,,,,,,1,4,1,1,1,1,1,1,1,4,4,,,,5,8,2,5,3,1,1,0,0,0,0,2,1,0,0,1,0,1,,,,,,,7,1,1.69977009174853,0.463170239634852,,,,,5,1.33602447492013,,,1,1.0298531866223,-0.721473330018279,0.582575265003535,0.790802186649041,0.420439327064149,-0.563808453733909,,4,2,1,-0.145826992127303,0,,,,,,-0.557350770119123,1,-0.0716845633348799,1.69977009174853,27,2,,0,1,0,0,0,0,
27,"Massa (Masa)","Afro-Asiatic",,,,,,,10.5,15.5,331.5446465,3,1,5,5,3,4,1,1,4,2,1,1,2,2,2,3,,,,,,1,4,1,1,1,1,1,1,1,4,4,,,,5,8,2,5,3,1,1,0,0,0,0,2,1,0,0,1,0,1,,,,,,,7,1,1.69977009174853,0.463170239634852,,,,,5,1.33602447492013,,,1,1.0298531866223,-0.721473330018279,0.582575265003535,0.790802186649041,0.420439327064149,-0.563808453733909,,4,2,1,-0.145826992127303,0,,,,,,-0.557350770119123,1,-0.0716845633348799,1.69977009174853,27,3,,0,0,1,0,0,0,
27,"Massa (Masa)","Afro-Asiatic",,,,,,,10.5,15.5,331.5446465,3,1,5,5,3,4,1,1,4,2,1,1,2,2,2,3,,,,,,1,4,1,1,1,1,1,1,1,4,4,,,,5,8,2,5,3,1,1,0,0,0,0,2,1,0,0,1,0,1,,,,,,,7,1,1.69977009174853,0.463170239634852,,,,,5,1.33602447492013,,,1,1.0298531866223,-0.721473330018279,0.582575265003535,0.790802186649041,0.420439327064149,-0.563808453733909,,4,2,1,-0.145826992127303,0,,,,,,-0.557350770119123,1,-0.0716845633348799,1.69977009174853,27,4,,0,0,0,1,0,0,
27,"Massa (Masa)","Afro-Asiatic",,,,,,,10.5,15.5,331.5446465,3,1,5,5,3,4,1,1,4,2,1,1,2,2,2,3,,,,,,1,4,1,1,1,1,1,1,1,4,4,,,,5,8,2,5,3,1,1,0,0,0,0,2,1,0,0,1,0,1,,,,,,,7,1,1.69977009174853,0.463170239634852,,,,,5,1.33602447492013,,,1,1.0298531866223,-0.721473330018279,0.582575265003535,0.790802186649041,0.420439327064149,-0.563808453733909,,4,2,1,-0.145826992127303,0,,,,,,-0.557350770119123,1,-0.0716845633348799,1.69977009174853,27,5,,0,0,0,0,1,0,
27,"Massa (Masa)","Afro-Asiatic",,,,,,,10.5,15.5,331.5446465,3,1,5,5,3,4,1,1,4,2,1,1,2,2,2,3,,,,,,1,4,1,1,1,1,1,1,1,4,4,,,,5,8,2,5,3,1,1,0,0,0,0,2,1,0,0,1,0,1,,,,,,,7,1,1.69977009174853,0.463170239634852,,,,,5,1.33602447492013,,,1,1.0298531866223,-0.721473330018279,0.582575265003535,0.790802186649041,0.420439327064149,-0.563808453733909,,4,2,1,-0.145826992127303,0,,,,,,-0.557350770119123,1,-0.0716845633348799,1.69977009174853,27,6,,0,0,0,0,0,1,
28,"Azande","Atantic-Congo",,,,,,,5,27,615.45,1,2,5,4,2,4,1,4,2,4,3,3,3,3,3,,2,1,1,1,1,3,4,1,1,1,1,1,1,1,4,,0,-0.327403329,-0.861996448,5,5,,5,,,1,0,,,,,,,0,,,0,,,,,,,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,,0.582575265003535,,-0.563830877642601,3,2,3,0.152213993459966,,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,1,0.0093721936804671,1.20911893359333,28,1,,1,0,0,0,0,0,
28,"Azande","Atantic-Congo",,,,,,,5,27,615.45,1,2,5,4,2,4,1,4,2,4,3,3,3,3,3,,2,1,1,1,1,3,4,1,1,1,1,1,1,1,4,,0,-0.327403329,-0.861996448,5,5,,5,,,1,0,,,,,,,0,,,0,,,,,,,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,,0.582575265003535,,-0.563830877642601,3,2,3,0.152213993459966,,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,1,0.0093721936804671,1.20911893359333,28,2,,0,1,0,0,0,0,
28,"Azande","Atantic-Congo",,,,,,,5,27,615.45,1,2,5,4,2,4,1,4,2,4,3,3,3,3,3,,2,1,1,1,1,3,4,1,1,1,1,1,1,1,4,,0,-0.327403329,-0.861996448,5,5,,5,,,1,0,,,,,,,0,,,0,,,,,,,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,,0.582575265003535,,-0.563830877642601,3,2,3,0.152213993459966,,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,1,0.0093721936804671,1.20911893359333,28,3,,0,0,1,0,0,0,
28,"Azande","Atantic-Congo",,,,,,,5,27,615.45,1,2,5,4,2,4,1,4,2,4,3,3,3,3,3,,2,1,1,1,1,3,4,1,1,1,1,1,1,1,4,,0,-0.327403329,-0.861996448,5,5,,5,,,1,0,,,,,,,0,,,0,,,,,,,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,,0.582575265003535,,-0.563830877642601,3,2,3,0.152213993459966,,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,1,0.0093721936804671,1.20911893359333,28,4,,0,0,0,1,0,0,
28,"Azande","Atantic-Congo",,,,,,,5,27,615.45,1,2,5,4,2,4,1,4,2,4,3,3,3,3,3,,2,1,1,1,1,3,4,1,1,1,1,1,1,1,4,,0,-0.327403329,-0.861996448,5,5,,5,,,1,0,,,,,,,0,,,0,,,,,,,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,,0.582575265003535,,-0.563830877642601,3,2,3,0.152213993459966,,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,1,0.0093721936804671,1.20911893359333,28,5,,0,0,0,0,1,0,
28,"Azande","Atantic-Congo",,,,,,,5,27,615.45,1,2,5,4,2,4,1,4,2,4,3,3,3,3,3,,2,1,1,1,1,3,4,1,1,1,1,1,1,1,4,,0,-0.327403329,-0.861996448,5,5,,5,,,1,0,,,,,,,0,,,0,,,,,,,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,5,1.50392419801737,1,,,0.582575265003535,,0.582575265003535,,-0.563830877642601,3,2,3,0.152213993459966,,-0.327403329,0.861996448,3,-0.979511241624492,0.979511241624492,-0.557350770119123,1,0.0093721936804671,1.20911893359333,28,6,,0,0,0,0,0,1,
29,"Fur (Darfur)","Furan",3.25,4,3.25,3.75,2,2.25,13.5,25.5,675.3965036,1,5,5,5,2,5,2,2,3,5,3,4,4,4,4,4,,,,,,4,3,0,0,0,1,1,1,1,4,3,0,,,4.5,8,2,4.5,2,1,0,1,0,0,0,0,,0,1,0,0,0,"Intensive Agriculture",1,0,0,0,0,4,1,0.31917080325409,0.463170239634852,,,,,4.5,1.03588185035747,,,1,0.0214552747212978,-0.721473330018279,0.582575265003535,-0.174712111003858,-0.073038725324326,-0.563808453733909,-0.563830877642601,4,3,2,0.72195549457798,0,,,,,,1.78352246438119,1,-0.400226018900278,0.31917080325409,29,1,3.25,1,0,0,0,0,0,0.420631764874488
29,"Fur (Darfur)","Furan",3.25,4,3.25,3.75,2,2.25,13.5,25.5,675.3965036,1,5,5,5,2,5,2,2,3,5,3,4,4,4,4,4,,,,,,4,3,0,0,0,1,1,1,1,4,3,0,,,4.5,8,2,4.5,2,1,0,1,0,0,0,0,,0,1,0,0,0,"Intensive Agriculture",1,0,0,0,0,4,1,0.31917080325409,0.463170239634852,,,,,4.5,1.03588185035747,,,1,0.0214552747212978,-0.721473330018279,0.582575265003535,-0.174712111003858,-0.073038725324326,-0.563808453733909,-0.563830877642601,4,3,2,0.72195549457798,0,,,,,,1.78352246438119,1,-0.400226018900278,0.31917080325409,29,2,4,0,1,0,0,0,0,1.33306363792226
29,"Fur (Darfur)","Furan",3.25,4,3.25,3.75,2,2.25,13.5,25.5,675.3965036,1,5,5,5,2,5,2,2,3,5,3,4,4,4,4,4,,,,,,4,3,0,0,0,1,1,1,1,4,3,0,,,4.5,8,2,4.5,2,1,0,1,0,0,0,0,,0,1,0,0,0,"Intensive Agriculture",1,0,0,0,0,4,1,0.31917080325409,0.463170239634852,,,,,4.5,1.03588185035747,,,1,0.0214552747212978,-0.721473330018279,0.582575265003535,-0.174712111003858,-0.073038725324326,-0.563808453733909,-0.563830877642601,4,3,2,0.72195549457798,0,,,,,,1.78352246438119,1,-0.400226018900278,0.31917080325409,29,3,3.25,0,0,1,0,0,0,0.420631764874488
29,"Fur (Darfur)","Furan",3.25,4,3.25,3.75,2,2.25,13.5,25.5,675.3965036,1,5,5,5,2,5,2,2,3,5,3,4,4,4,4,4,,,,,,4,3,0,0,0,1,1,1,1,4,3,0,,,4.5,8,2,4.5,2,1,0,1,0,0,0,0,,0,1,0,0,0,"Intensive Agriculture",1,0,0,0,0,4,1,0.31917080325409,0.463170239634852,,,,,4.5,1.03588185035747,,,1,0.0214552747212978,-0.721473330018279,0.582575265003535,-0.174712111003858,-0.073038725324326,-0.563808453733909,-0.563830877642601,4,3,2,0.72195549457798,0,,,,,,1.78352246438119,1,-0.400226018900278,0.31917080325409,29,4,3.75,0,0,0,1,0,0,1.02891968023967
29,"Fur (Darfur)","Furan",3.25,4,3.25,3.75,2,2.25,13.5,25.5,675.3965036,1,5,5,5,2,5,2,2,3,5,3,4,4,4,4,4,,,,,,4,3,0,0,0,1,1,1,1,4,3,0,,,4.5,8,2,4.5,2,1,0,1,0,0,0,0,,0,1,0,0,0,"Intensive Agriculture",1,0,0,0,0,4,1,0.31917080325409,0.463170239634852,,,,,4.5,1.03588185035747,,,1,0.0214552747212978,-0.721473330018279,0.582575265003535,-0.174712111003858,-0.073038725324326,-0.563808453733909,-0.563830877642601,4,3,2,0.72195549457798,0,,,,,,1.78352246438119,1,-0.400226018900278,0.31917080325409,29,5,2,0,0,0,0,1,0,-1.10008802353847
29,"Fur (Darfur)","Furan",3.25,4,3.25,3.75,2,2.25,13.5,25.5,675.3965036,1,5,5,5,2,5,2,2,3,5,3,4,4,4,4,4,,,,,,4,3,0,0,0,1,1,1,1,4,3,0,,,4.5,8,2,4.5,2,1,0,1,0,0,0,0,,0,1,0,0,0,"Intensive Agriculture",1,0,0,0,0,4,1,0.31917080325409,0.463170239634852,,,,,4.5,1.03588185035747,,,1,0.0214552747212978,-0.721473330018279,0.582575265003535,-0.174712111003858,-0.073038725324326,-0.563808453733909,-0.563830877642601,4,3,2,0.72195549457798,0,,,,,,1.78352246438119,1,-0.400226018900278,0.31917080325409,29,6,2.25,0,0,0,0,0,1,-0.795944065855875
30,"Otoro Nuba","Heibanic",3,3.75,2.75,3.75,2.25,,11.33,30.67,671.8419844,3,2,5,5,4,4,1,1,3,1,2,2,,,,,3,1,1,1,3,2,4,1,1,1,1,1,1,1,4,3,,0.904256813,-0.861996448,5,4,4,5,4,4,1,0,1,0,0,1,2,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,4,0.886929655241011,1,2.0382510985233,2.91343047007381,0.582575265003535,-0.174712111003858,1.3398861806492,1.15628513392886,,4,2,1,-0.0865476946959246,0,0.904256813,0.861996448,2,0.206938994709399,-0.206938994709399,,1,1.24808565728903,1.20911893359333,30,1,3,1,0,0,0,0,0,0.116487807191897
30,"Otoro Nuba","Heibanic",3,3.75,2.75,3.75,2.25,,11.33,30.67,671.8419844,3,2,5,5,4,4,1,1,3,1,2,2,,,,,3,1,1,1,3,2,4,1,1,1,1,1,1,1,4,3,,0.904256813,-0.861996448,5,4,4,5,4,4,1,0,1,0,0,1,2,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,4,0.886929655241011,1,2.0382510985233,2.91343047007381,0.582575265003535,-0.174712111003858,1.3398861806492,1.15628513392886,,4,2,1,-0.0865476946959246,0,0.904256813,0.861996448,2,0.206938994709399,-0.206938994709399,,1,1.24808565728903,1.20911893359333,30,2,3.75,0,1,0,0,0,0,1.02891968023967
30,"Otoro Nuba","Heibanic",3,3.75,2.75,3.75,2.25,,11.33,30.67,671.8419844,3,2,5,5,4,4,1,1,3,1,2,2,,,,,3,1,1,1,3,2,4,1,1,1,1,1,1,1,4,3,,0.904256813,-0.861996448,5,4,4,5,4,4,1,0,1,0,0,1,2,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,4,0.886929655241011,1,2.0382510985233,2.91343047007381,0.582575265003535,-0.174712111003858,1.3398861806492,1.15628513392886,,4,2,1,-0.0865476946959246,0,0.904256813,0.861996448,2,0.206938994709399,-0.206938994709399,,1,1.24808565728903,1.20911893359333,30,3,2.75,0,0,1,0,0,0,-0.187656150490694
30,"Otoro Nuba","Heibanic",3,3.75,2.75,3.75,2.25,,11.33,30.67,671.8419844,3,2,5,5,4,4,1,1,3,1,2,2,,,,,3,1,1,1,3,2,4,1,1,1,1,1,1,1,4,3,,0.904256813,-0.861996448,5,4,4,5,4,4,1,0,1,0,0,1,2,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,4,0.886929655241011,1,2.0382510985233,2.91343047007381,0.582575265003535,-0.174712111003858,1.3398861806492,1.15628513392886,,4,2,1,-0.0865476946959246,0,0.904256813,0.861996448,2,0.206938994709399,-0.206938994709399,,1,1.24808565728903,1.20911893359333,30,4,3.75,0,0,0,1,0,0,1.02891968023967
30,"Otoro Nuba","Heibanic",3,3.75,2.75,3.75,2.25,,11.33,30.67,671.8419844,3,2,5,5,4,4,1,1,3,1,2,2,,,,,3,1,1,1,3,2,4,1,1,1,1,1,1,1,4,3,,0.904256813,-0.861996448,5,4,4,5,4,4,1,0,1,0,0,1,2,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,4,0.886929655241011,1,2.0382510985233,2.91343047007381,0.582575265003535,-0.174712111003858,1.3398861806492,1.15628513392886,,4,2,1,-0.0865476946959246,0,0.904256813,0.861996448,2,0.206938994709399,-0.206938994709399,,1,1.24808565728903,1.20911893359333,30,5,2.25,0,0,0,0,1,0,-0.795944065855875
30,"Otoro Nuba","Heibanic",3,3.75,2.75,3.75,2.25,,11.33,30.67,671.8419844,3,2,5,5,4,4,1,1,3,1,2,2,,,,,3,1,1,1,3,2,4,1,1,1,1,1,1,1,4,3,,0.904256813,-0.861996448,5,4,4,5,4,4,1,0,1,0,0,1,2,0,0,1,0,1,"Intensive Agriculture",1,0,0,0,0,7,1,1.69977009174853,0.463170239634852,4,4,1.11767016895546,0.809916540076,5,1.33602447492013,4,0.886929655241011,1,2.0382510985233,2.91343047007381,0.582575265003535,-0.174712111003858,1.3398861806492,1.15628513392886,,4,2,1,-0.0865476946959246,0,0.904256813,0.861996448,2,0.206938994709399,-0.206938994709399,,1,1.24808565728903,1.20911893359333,30,6,,0,0,0,0,0,1,
31,"Shilluk","Nilotic",,,,,,,9.75,31.5,399.8861555,1,1,5,4,4,4,1,1,4,3,5,2,2,2,2,4,1,1,2,1,1,2,4,1,0,1,1,1,0,1,4,4,0,-1.559063471,-0.861996448,3,3.5,,3.5,,1,1,0,,,,,,,0,,,1,,,,,,,5,1,0.77937056608557,0.463170239634852,3,4,1.11767016895546,0.00987703097653663,3,0.13545397666951,3.5,0.578432383852833,1,,-0.721473330018279,0.582575265003535,0.790802186649041,0.217301373878099,,-0.563830877642601,3,2,1,0.217350306311502,,-1.559063471,0.861996448,4,-2.16596147795838,2.16596147795838,-0.557350770119123,1,-0.173264751882251,0.635639255339187,31,1,,1,0,0,0,0,0,
31,"Shilluk","Nilotic",,,,,,,9.75,31.5,399.8861555,1,1,5,4,4,4,1,1,4,3,5,2,2,2,2,4,1,1,2,1,1,2,4,1,0,1,1,1,0,1,4,4,0,-1.559063471,-0.861996448,3,3.5,,3.5,,1,1,0,,,,,,,0,,,1,,,,,,,5,1,0.77937056608557,0.463170239634852,3,4,1.11767016895546,0.00987703097653663,3,0.13545397666951,3.5,0.578432383852833,1,,-0.721473330018279,0.582575265003535,0.790802186649041,0.217301373878099,,-0.563830877642601,3,2,1,0.217350306311502,,-1.559063471,0.861996448,4,-2.16596147795838,2.16596147795838,-0.557350770119123,1,-0.173264751882251,0.635639255339187,31,2,,0,1,0,0,0,0,
31,"Shilluk","Nilotic",,,,,,,9.75,31.5,399.8861555,1,1,5,4,4,4,1,1,4,3,5,2,2,2,2,4,1,1,2,1,1,2,4,1,0,1,1,1,0,1,4,4,0,-1.559063471,-0.861996448,3,3.5,,3.5,,1,1,0,,,,,,,0,,,1,,,,,,,5,1,0.77937056608557,0.463170239634852,3,4,1.11767016895546,0.00987703097653663,3,0.13545397666951,3.5,0.578432383852833,1,,-0.721473330018279,0.582575265003535,0.790802186649041,0.217301373878099,,-0.563830877642601,3,2,1,0.217350306311502,,-1.559063471,0.861996448,4,-2.16596147795838,2.16596147795838,-0.557350770119123,1,-0.173264751882251,0.635639255339187,31,3,,0,0,1,0,0,0,
31,"Shilluk","Nilotic",,,,,,,9.75,31.5,399.8861555,1,1,5,4,4,4,1,1,4,3,5,2,2,2,2,4,1,1,2,1,1,2,4,1,0,1,1,1,0,1,4,4,0,-1.559063471,-0.861996448,3,3.5,,3.5,,1,1,0,,,,,,,0,,,1,,,,,,,5,1,0.77937056608557,0.463170239634852,3,4,1.11767016895546,0.00987703097653663,3,0.13545397666951,3.5,0.578432383852833,1,,-0.721473330018279,0.582575265003535,0.790802186649041,0.217301373878099,,-0.563830877642601,3,2,1,0.217350306311502,,-1.559063471,0.861996448,4,-2.16596147795838,2.16596147795838,-0.557350770119123,1,-0.173264751882251,0.635639255339187,31,4,,0,0,0,1,0,0,
31,"Shilluk","Nilotic",,,,,,,9.75,31.5,399.8861555,1,1,5,4,4,4,1,1,4,3,5,2,2,2,2,4,1,1,2,1,1,2,4,1,0,1,1,1,0,1,4,4,0,-1.559063471,-0.861996448,3,3.5,,3.5,,1,1,0,,,,,,,0,,,1,,,,,,,5,1,0.77937056608557,0.463170239634852,3,4,1.11767016895546,0.00987703097653663,3,0.13545397666951,3.5,0.578432383852833,1,,-0.721473330018279,0.582575265003535,0.790802186649041,0.217301373878099,,-0.563830877642601,3,2,1,0.217350306311502,,-1.559063471,0.861996448,4,-2.16596147795838,2.16596147795838,-0.557350770119123,1,-0.173264751882251,0.635639255339187,31,5,,0,0,0,0,1,0,
31,"Shilluk","Nilotic",,,,,,,9.75,31.5,399.8861555,1,1,5,4,4,4,1,1,4,3,5,2,2,2,2,4,1,1,2,1,1,2,4,1,0,1,1,1,0,1,4,4,0,-1.559063471,-0.861996448,3,3.5,,3.5,,1,1,0,,,,,,,0,,,1,,,,,,,5,1,0.77937056608557,0.463170239634852,3,4,1.11767016895546,0.00987703097653663,3,0.13545397666951,3.5,0.578432383852833,1,,-0.721473330018279,0.582575265003535,0.790802186649041,0.217301373878099,,-0.563830877642601,3,2,1,0.217350306311502,,-1.559063471,0.861996448,4,-2.16596147795838,2.16596147795838,-0.557350770119123,1,-0.173264751882251,0.635639255339187,31,6,,0,0,0,0,0,1,
32,"Mao","Blue Nile Mao",2.75,3,2,3,3,4,9.27,34.67,1504.964254,1,1,5,4,1,4,1,3,3,2,1,2,2,2,2,,,,,,,2,,1,0,1,1,1,1,1,,,,,,0,0,2,0,,1,1,0,0,0,0,2,1,0,0,1,0,1,"Horticulturalists",0,1,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,,,-0.721473330018279,,,-0.721473330018279,-0.563808453733909,,3,2,2,-0.324314360920128,0,,,,,,-0.557350770119123,,-0.642640891876094,1.23957032891705,32,1,2.75,1,0,0,0,0,0,-0.187656150490694
32,"Mao","Blue Nile Mao",2.75,3,2,3,3,4,9.27,34.67,1504.964254,1,1,5,4,1,4,1,3,3,2,1,2,2,2,2,,,,,,,2,,1,0,1,1,1,1,1,,,,,,0,0,2,0,,1,1,0,0,0,0,2,1,0,0,1,0,1,"Horticulturalists",0,1,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,,,-0.721473330018279,,,-0.721473330018279,-0.563808453733909,,3,2,2,-0.324314360920128,0,,,,,,-0.557350770119123,,-0.642640891876094,1.23957032891705,32,2,3,0,1,0,0,0,0,0.116487807191897
32,"Mao","Blue Nile Mao",2.75,3,2,3,3,4,9.27,34.67,1504.964254,1,1,5,4,1,4,1,3,3,2,1,2,2,2,2,,,,,,,2,,1,0,1,1,1,1,1,,,,,,0,0,2,0,,1,1,0,0,0,0,2,1,0,0,1,0,1,"Horticulturalists",0,1,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,,,-0.721473330018279,,,-0.721473330018279,-0.563808453733909,,3,2,2,-0.324314360920128,0,,,,,,-0.557350770119123,,-0.642640891876094,1.23957032891705,32,3,2,0,0,1,0,0,0,-1.10008802353847
32,"Mao","Blue Nile Mao",2.75,3,2,3,3,4,9.27,34.67,1504.964254,1,1,5,4,1,4,1,3,3,2,1,2,2,2,2,,,,,,,2,,1,0,1,1,1,1,1,,,,,,0,0,2,0,,1,1,0,0,0,0,2,1,0,0,1,0,1,"Horticulturalists",0,1,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,,,-0.721473330018279,,,-0.721473330018279,-0.563808453733909,,3,2,2,-0.324314360920128,0,,,,,,-0.557350770119123,,-0.642640891876094,1.23957032891705,32,4,3,0,0,0,1,0,0,0.116487807191897
32,"Mao","Blue Nile Mao",2.75,3,2,3,3,4,9.27,34.67,1504.964254,1,1,5,4,1,4,1,3,3,2,1,2,2,2,2,,,,,,,2,,1,0,1,1,1,1,1,,,,,,0,0,2,0,,1,1,0,0,0,0,2,1,0,0,1,0,1,"Horticulturalists",0,1,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,,,-0.721473330018279,,,-0.721473330018279,-0.563808453733909,,3,2,2,-0.324314360920128,0,,,,,,-0.557350770119123,,-0.642640891876094,1.23957032891705,32,5,3,0,0,0,0,1,0,0.116487807191897
32,"Mao","Blue Nile Mao",2.75,3,2,3,3,4,9.27,34.67,1504.964254,1,1,5,4,1,4,1,3,3,2,1,2,2,2,2,,,,,,,2,,1,0,1,1,1,1,1,,,,,,0,0,2,0,,1,1,0,0,0,0,2,1,0,0,1,0,1,"Horticulturalists",0,1,0,0,0,6,1,1.23957032891705,0.463170239634852,,,,,,,,,,,-0.721473330018279,,,-0.721473330018279,-0.563808453733909,,3,2,2,-0.324314360920128,0,,,,,,-0.557350770119123,,-0.642640891876094,1.23957032891705,32,6,4,0,0,0,0,0,1,1.33306363792226
33,"Kaffa (Kafa)","Ta-Ne-Omotic",,,,,,,7.27,36.5,1807.381104,4,2,5,5,1,5,2,2,4,5,4,5,2,2,2,4,,,,,,4,4,1,0,1,1,1,1,1,3,,,,,3.5,8,,3.5,,,1,0,,,,,,,0,,,,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,3.5,0.435596601232164,,,1,,,0.582575265003535,,0.582575265003535,,,4,3,2,0.578499307656624,,,,,,,-0.557350770119123,1,0.582575265003535,1.23957032891705,33,1,,1,0,0,0,0,0,
33,"Kaffa (Kafa)","Ta-Ne-Omotic",,,,,,,7.27,36.5,1807.381104,4,2,5,5,1,5,2,2,4,5,4,5,2,2,2,4,,,,,,4,4,1,0,1,1,1,1,1,3,,,,,3.5,8,,3.5,,,1,0,,,,,,,0,,,,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,3.5,0.435596601232164,,,1,,,0.582575265003535,,0.582575265003535,,,4,3,2,0.578499307656624,,,,,,,-0.557350770119123,1,0.582575265003535,1.23957032891705,33,2,,0,1,0,0,0,0,
33,"Kaffa (Kafa)","Ta-Ne-Omotic",,,,,,,7.27,36.5,1807.381104,4,2,5,5,1,5,2,2,4,5,4,5,2,2,2,4,,,,,,4,4,1,0,1,1,1,1,1,3,,,,,3.5,8,,3.5,,,1,0,,,,,,,0,,,,,,,,,,6,1,1.23957032891705,0.463170239634852,,,,,3.5,0.435596601232164,,,1,,,0.582575265003535,,0.582575265003535,,,4,3,2,0.578499307656624,,,,,,,-0.557350770119123,1,0.582575265003535,1.23957032891705,33,3,,0,0,1,0,0,0,
